insertId,timestamp,logName,receiveTimestamp,labels.authorization.k8s.io/decision,resource.type,resource.labels.project_id,resource.labels.location,resource.labels.cluster_name,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,operation.id,operation.producer,operation.last,operation.first,anonymous_principal,timestamp__epoch_s,receiveTimestamp__epoch_s,callerIp_first_octet,logName__le,labels.authorization.k8s.io/decision__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le
synth_event_47891_86ec4aedf5,2025-03-14 13:21:45+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-03-14 13:22:25+00:00,allow,k8s_cluster,project-observability,europe-west4,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/staging/roles/system:roles-60406', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.18.203.41,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/staging/roles/system:roles-60406,k8s.io,0,OK,operation_synth_8888699,k8s.io,True,True,0,1741958505.0,1741958545.0,198.0,2,0,2,2,1,3,0
synth_event_47901_c18dbc29d1,2026-03-01 10:31:30+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2026-03-01 10:33:05+00:00,allow,k8s_cluster,project-observability,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/default/rolebindings/system:rb-42224', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.163.163,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/default/rolebindings/system:rb-42224,k8s.io,0,OK,operation_synth_7823478,k8s.io,True,True,0,1772361090.0,1772361185.0,198.0,2,0,2,0,6,2,0
synth_event_47911_bfe4adc1b6,2025-11-08 07:42:40+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-11-08 07:43:36+00:00,allow,k8s_cluster,project-ml,europe-west4,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'apps/v1/namespaces/gateway-system/deployments/system:dep-86918', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.18.135.99,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,apps/v1/namespaces/gateway-system/deployments/system:dep-86918,k8s.io,0,OK,operation_synth_6217251,k8s.io,True,True,0,1762587760.0,1762587816.0,198.0,1,0,1,2,1,0,4
synth_event_47921_7e50f0e702,2026-02-02 22:36:37+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2026-02-02 22:37:47+00:00,allow,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'api/v1/namespaces/default/endpoints/system:endpoints-29744', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.18.101.31,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,api/v1/namespaces/default/endpoints/system:endpoints-29744,k8s.io,0,OK,operation_synth_3231810,k8s.io,True,True,0,1770071797.0,1770071867.0,198.0,3,0,3,1,2,6,0
synth_event_47931_12fa9541e3,2025-04-29 20:51:12+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-04-29 20:52:06+00:00,allow,k8s_cluster,project-ml,europe-west4,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/prod/rolebindings/system:rb-39092', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.232.194,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/prod/rolebindings/system:rb-39092,k8s.io,0,OK,operation_synth_1634562,k8s.io,True,True,0,1745959872.0,1745959926.0,198.0,1,0,1,2,5,2,0
synth_event_47941_13abf5bf2d,2025-08-03 05:25:28+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-08-03 05:28:30+00:00,allow,k8s_cluster,project-finops,us-east1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-15284', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.19.93.17,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-15284,k8s.io,0,OK,operation_synth_7156582,k8s.io,True,True,0,1754198728.0,1754198910.0,198.0,0,0,0,4,2,1,9
synth_event_47951_4cdc1a6a9c,2025-11-28 01:15:03+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-11-28 01:15:09+00:00,allow,k8s_cluster,project-observability,us-west1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'api/v1/namespaces/staging/endpoints/system:endpoints-10168', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.18.198.211,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,api/v1/namespaces/staging/endpoints/system:endpoints-10168,k8s.io,0,OK,operation_synth_8364645,k8s.io,True,True,0,1764292503.0,1764292509.0,198.0,2,0,2,5,6,6,9
synth_event_47961_c86564dd4f,2025-05-24 17:00:01+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-05-24 17:02:09+00:00,allow,k8s_cluster,project-finops,europe-west4,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'networking.k8s.io/v1/namespaces/prod/ingresses/system:ingresses-29593', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.18.242.113,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,networking.k8s.io/v1/namespaces/prod/ingresses/system:ingresses-29593,k8s.io,0,OK,operation_synth_6311149,k8s.io,True,True,0,1748106001.0,1748106129.0,198.0,0,0,0,2,6,11,4
synth_event_47971_b67b11adcc,2025-04-06 09:25:56+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-04-06 09:27:49+00:00,allow,k8s_cluster,project-observability,us-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'apps/v1/namespaces/payments/deployments/system:dep-77379', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.69.111,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,apps/v1/namespaces/payments/deployments/system:dep-77379,k8s.io,0,OK,operation_synth_4620821,k8s.io,True,True,0,1743931556.0,1743931669.0,198.0,2,0,2,5,3,0,8
synth_event_47981_d02b8c8a83,2025-03-29 13:20:41+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-03-29 13:24:25+00:00,allow,k8s_cluster,project-observability,asia-southeast1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-89517', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.61.48,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-89517,k8s.io,0,OK,operation_synth_2496420,k8s.io,True,True,0,1743254441.0,1743254665.0,198.0,2,0,2,0,5,2,8
synth_event_47991_d0343f7502,2026-02-05 14:03:25+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2026-02-05 14:04:10+00:00,forbid,k8s_cluster,project123,us-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/payments/httproutes/system:httproutes-68532', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': False}]",io.k8s.networking.gateway.v1.httproutes.create,198.19.82.211,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,gateway.networking.k8s.io/v1/namespaces/payments/httproutes/system:httproutes-68532,k8s.io,7,forbidden: User 'dev@company.com' cannot call method 'io.k8s.networking.gateway.v1.httproutes.create' on 'gateway.networking.k8s.io/v1/namespaces/payments/httproutes/system:httproutes-68532',operation_synth_5245847,k8s.io,True,True,0,1770300205.0,1770300250.0,198.0,3,1,3,5,3,10,8
synth_event_48001_bb57f289e6,2025-05-17 16:15:05+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-05-17 16:17:22+00:00,allow,k8s_cluster,project123,us-central1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'apps/v1/namespaces/default/deployments/system:dep-80300', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.108.199,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,apps/v1/namespaces/default/deployments/system:dep-80300,k8s.io,0,OK,operation_synth_9912835,k8s.io,True,True,0,1747498505.0,1747498642.0,198.0,3,0,3,3,1,0,4
synth_event_48011_9adf7aa343,2025-08-16 12:12:11+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-08-16 12:14:46+00:00,allow,k8s_cluster,project-ml,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-85352', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,::1,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-85352,k8s.io,0,OK,operation_synth_9765070,k8s.io,True,True,0,1755346331.0,1755346486.0,198.0,1,0,1,0,2,1,5
synth_event_48021_cdd134102e,2025-05-14 02:47:38+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-05-14 02:49:00+00:00,allow,k8s_cluster,project-ml,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/monitoring/rolebindings/system:rb-34761', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,::1,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/namespaces/monitoring/rolebindings/system:rb-34761,k8s.io,0,OK,operation_synth_1535970,k8s.io,True,True,0,1747190858.0,1747190940.0,198.0,1,0,1,1,4,2,5
synth_event_48031_db449fd132,2025-07-17 18:03:20+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-07-17 18:06:30+00:00,allow,k8s_cluster,project123,europe-west1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/payments/roles/system:roles-90969', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.94.168,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/payments/roles/system:roles-90969,k8s.io,0,OK,operation_synth_7138960,k8s.io,True,True,0,1752775400.0,1752775590.0,198.0,3,0,3,1,1,3,0
synth_event_48041_8d70aa8489,2025-11-26 00:00:07+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-11-26 00:03:42+00:00,allow,k8s_cluster,project-observability,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/default/rolebindings/system:rb-90085', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.49.107,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/default/rolebindings/system:rb-90085,k8s.io,0,OK,operation_synth_2733209,k8s.io,True,True,0,1764115207.0,1764115422.0,198.0,2,0,2,0,2,2,0
synth_event_48051_919a536343,2025-06-16 02:53:25+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-06-16 02:53:47+00:00,allow,k8s_cluster,project-ml,us-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'api/v1/namespaces/security/configmaps/system:configmaps-74899', 'permission': 'io.k8s.core.v1.configmaps.create', 'granted': True}]",io.k8s.core.v1.configmaps.create,198.18.232.174,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,api/v1/namespaces/security/configmaps/system:configmaps-74899,k8s.io,0,OK,operation_synth_9029433,k8s.io,True,True,0,1750042405.0,1750042427.0,198.0,1,0,1,5,3,5,4
synth_event_48061_6e2e206fa0,2025-06-16 03:02:55+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-06-16 03:02:58+00:00,allow,k8s_cluster,project-observability,europe-west4,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/kube-system/rolebindings/system:rb-74159', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.48.158,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/kube-system/rolebindings/system:rb-74159,k8s.io,0,OK,operation_synth_9612995,k8s.io,True,True,0,1750042975.0,1750042978.0,198.0,2,0,2,2,1,2,8
synth_event_48071_7d0f19f485,2026-02-09 04:31:17+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2026-02-09 04:31:59+00:00,allow,k8s_cluster,project-observability,europe-west4,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-98862', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.165.244,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-98862,k8s.io,0,OK,operation_synth_9125850,k8s.io,True,True,0,1770611477.0,1770611519.0,198.0,2,0,2,2,5,2,4
synth_event_48081_bb158a81b8,2025-02-19 20:23:57+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-02-19 20:25:32+00:00,allow,k8s_cluster,project-ml,europe-west4,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'apps/v1/namespaces/payments/deployments/system:dep-87784', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.45.176,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,apps/v1/namespaces/payments/deployments/system:dep-87784,k8s.io,0,OK,operation_synth_1724420,k8s.io,True,True,0,1739996637.0,1739996732.0,198.0,1,0,1,2,2,0,0
synth_event_48091_00b56ed148,2025-03-27 09:02:48+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-03-27 09:06:41+00:00,allow,k8s_cluster,project-ml,asia-southeast1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/default/roles/system:roles-94924', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.181.199,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/namespaces/default/roles/system:roles-94924,k8s.io,0,OK,operation_synth_8744651,k8s.io,True,True,0,1743066168.0,1743066401.0,198.0,1,0,1,0,5,3,5
synth_event_48101_a567e23c04,2025-11-02 13:40:41+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-11-02 13:41:41+00:00,allow,k8s_cluster,project-finops,us-east1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/security/roles/system:roles-24692', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.43.40,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/security/roles/system:roles-24692,k8s.io,0,OK,operation_synth_2266765,k8s.io,True,True,0,1762090841.0,1762090901.0,198.0,0,0,0,4,5,3,0
synth_event_48111_fd51ba38ab,2025-04-06 20:39:42+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-04-06 20:42:57+00:00,allow,k8s_cluster,project-finops,europe-west1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-4839', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.19.8.3,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-4839,k8s.io,0,OK,operation_synth_1951470,k8s.io,True,True,0,1743971982.0,1743972177.0,198.0,0,0,0,1,6,1,0
synth_event_48121_fe56fe8e93,2025-02-12 02:51:53+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-02-12 02:52:16+00:00,allow,k8s_cluster,project-ml,us-central1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/default/rolebindings/system:rb-7248', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.245.178,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/default/rolebindings/system:rb-7248,k8s.io,0,OK,operation_synth_9454232,k8s.io,True,True,0,1739328713.0,1739328736.0,198.0,1,0,1,3,2,2,0
synth_event_48131_48812212eb,2025-05-09 15:53:07+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-05-09 15:56:36+00:00,allow,k8s_cluster,project-finops,asia-southeast1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/prod/roles/system:roles-19826', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.16.235,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/prod/roles/system:roles-19826,k8s.io,0,OK,operation_synth_8840217,k8s.io,True,True,0,1746805987.0,1746806196.0,198.0,0,0,0,0,4,3,8
synth_event_48141_7a91d7174e,2025-11-02 04:11:06+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-11-02 04:11:31+00:00,allow,k8s_cluster,project123,us-east1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'storage.k8s.io/v1/storageclasses/system:storageclasses-36339', 'permission': 'io.k8s.storage.k8s.io.v1.storageclasses.create', 'granted': True}]",io.k8s.storage.k8s.io.v1.storageclasses.create,198.18.198.234,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,storage.k8s.io/v1/storageclasses/system:storageclasses-36339,k8s.io,0,OK,operation_synth_2973788,k8s.io,True,True,0,1762056666.0,1762056691.0,198.0,3,0,3,4,2,15,0
