protoPayload.status.code,anonymous_principal,timestamp__epoch_s,logName__le,labels.authorization.k8s.io/decision__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le,hour,dayofweek,is_weekend,timestamp_delay_s
0,0,1757569089.0,1,0,1,2,1,2,0,5,3,0,207.0
0,0,1765110713.0,3,0,3,2,3,6,4,12,6,1,61.0
0,0,1738335878.0,2,0,2,5,1,3,8,15,4,0,83.0
0,0,1738657184.0,1,0,1,2,6,1,4,8,1,0,222.0
0,0,1740174532.0,3,0,3,2,2,2,4,21,4,0,225.0
0,0,1769319051.0,2,0,2,0,2,1,9,5,6,1,77.0
0,0,1759171796.0,2,0,2,2,2,11,5,18,0,0,13.0
0,0,1755074943.0,3,0,3,3,3,11,4,8,2,0,58.0
0,0,1765438450.0,3,0,3,0,2,2,8,7,3,0,109.0
0,0,1739235439.0,0,0,0,3,1,2,9,0,1,0,73.0
0,0,1758633095.0,3,0,3,2,1,0,5,13,1,0,87.0
0,0,1735756934.0,2,0,2,1,1,0,9,18,2,0,211.0
0,0,1756731748.0,2,0,2,5,2,2,4,13,0,0,170.0
0,0,1741128383.0,2,0,2,5,4,3,0,22,1,0,59.0
0,0,1757958074.0,0,0,0,5,5,2,5,17,0,0,23.0
0,0,1754257275.0,2,0,2,0,3,3,4,21,6,1,192.0
0,0,1757882626.0,0,0,0,3,1,10,5,20,6,1,115.0
0,0,1741444297.0,0,0,0,2,4,0,5,14,5,1,184.0
0,0,1741323438.0,1,0,1,1,3,5,4,4,4,0,53.0
7,0,1768261121.0,3,1,3,4,1,10,4,23,0,0,93.0
0,0,1766785908.0,1,0,1,1,3,2,8,21,4,0,199.0
0,0,1744307960.0,1,0,1,5,5,10,4,17,3,0,210.0
0,0,1761163338.0,3,0,3,5,4,1,0,20,2,0,204.0
0,0,1757140647.0,0,0,0,2,6,3,8,6,5,1,132.0
7,0,1752847247.0,2,1,2,4,6,2,5,14,4,0,28.0
0,0,1756902914.0,3,0,3,5,2,10,0,12,2,0,123.0
0,0,1751374056.0,1,0,1,3,4,11,9,12,1,0,130.0
7,0,1759532697.0,3,1,3,4,3,3,0,23,4,0,177.0
0,0,1757478224.0,0,0,0,5,3,0,4,4,2,0,195.0
0,0,1754023353.0,3,0,3,3,4,2,5,4,4,0,86.0
0,0,1771366673.0,3,0,3,4,1,2,8,22,1,0,66.0
0,0,1748009265.0,2,0,2,2,1,6,9,14,4,0,208.0
0,0,1752967536.0,1,0,1,2,6,2,8,23,5,1,16.0
0,0,1753016768.0,2,0,2,1,3,10,4,13,6,1,207.0
0,0,1747835833.0,3,0,3,3,4,10,9,13,2,0,129.0
0,0,1742622309.0,1,0,1,4,3,3,9,5,5,1,177.0
0,0,1761163081.0,3,0,3,1,4,6,0,19,2,0,170.0
0,0,1764496280.0,3,0,3,2,5,2,8,9,6,1,22.0
0,0,1770530667.0,1,0,1,1,2,3,8,6,6,1,216.0
0,0,1737711746.0,0,0,0,4,3,0,0,9,4,0,181.0
0,0,1760718208.0,3,0,3,2,3,3,5,16,4,0,153.0
0,0,1766110944.0,2,0,2,5,3,3,4,2,4,0,71.0
0,0,1746975676.0,2,0,2,1,1,6,8,15,6,1,157.0
0,0,1743184263.0,0,0,0,0,1,6,8,17,4,0,205.0
0,0,1767255106.0,1,0,1,5,2,11,5,8,3,0,152.0
0,0,1743122564.0,2,0,2,2,1,2,9,0,4,0,176.0
0,0,1745474718.0,1,0,1,0,2,2,8,6,3,0,49.0
0,0,1761722676.0,1,0,1,5,6,3,4,7,2,0,78.0
0,0,1759111021.0,0,0,0,3,1,3,8,1,0,0,38.0
0,0,1755485579.0,1,0,1,1,5,5,8,2,0,0,14.0
0,0,1748384864.0,2,0,2,4,1,2,5,22,1,0,108.0
0,0,1765317726.0,2,0,2,0,1,2,9,22,1,0,32.0
0,0,1744167235.0,0,0,0,0,2,15,9,2,2,0,9.0
0,0,1747394699.0,1,0,1,2,2,1,0,11,4,0,67.0
0,0,1737058700.0,2,0,2,4,4,0,9,20,3,0,46.0
0,0,1772615612.0,1,0,1,4,3,4,0,9,2,0,80.0
0,0,1752433856.0,2,0,2,3,6,2,8,19,6,1,225.0
0,0,1740700545.0,2,0,2,2,2,11,0,23,3,0,217.0
0,0,1757786754.0,3,0,3,2,5,0,9,18,5,1,238.0
7,0,1759460453.0,1,1,1,1,3,11,4,3,4,0,143.0
7,0,1758702519.0,1,1,1,3,4,10,5,8,2,0,208.0
0,0,1755930326.0,3,0,3,5,6,6,5,6,5,1,119.0
0,0,1770885703.0,2,0,2,0,6,3,8,8,3,0,125.0
0,0,1750832900.0,2,0,2,0,1,3,4,6,2,0,37.0
0,0,1761406682.0,0,0,0,4,6,1,0,15,5,1,153.0
0,0,1743186266.0,2,0,2,4,2,2,0,18,4,0,118.0
0,0,1767950499.0,0,0,0,3,4,2,0,9,4,0,182.0
0,0,1761996678.0,0,0,0,4,4,3,8,11,5,1,2.0
0,0,1758626992.0,2,0,2,5,6,1,8,11,1,0,218.0
0,0,1736752694.0,1,0,1,4,2,3,8,7,0,0,50.0
0,0,1765634556.0,3,0,3,5,4,3,5,14,5,1,234.0
0,0,1757361244.0,0,0,0,5,2,10,8,19,0,0,160.0
0,0,1767390095.0,3,0,3,2,5,1,8,21,4,0,90.0
0,0,1762790215.0,3,0,3,4,5,1,0,15,0,0,191.0
0,0,1752357128.0,2,0,2,4,5,2,0,21,5,1,95.0
0,0,1760169596.0,0,0,0,4,2,0,4,7,5,1,161.0
0,0,1755664339.0,2,0,2,1,4,0,4,4,2,0,129.0
0,0,1742658601.0,0,0,0,1,2,3,5,15,5,1,146.0
0,0,1755840980.0,2,0,2,4,5,2,0,5,4,0,210.0
0,0,1753650870.0,0,0,0,4,1,2,0,21,6,1,32.0
0,0,1761098430.0,2,0,2,3,5,11,9,2,2,0,196.0
0,0,1738517805.0,2,0,2,2,4,10,9,17,6,1,21.0
0,0,1760207036.0,0,0,0,3,2,4,9,18,5,1,75.0
0,0,1759837380.0,1,0,1,0,6,2,8,11,1,0,76.0
0,0,1744792187.0,3,0,3,1,6,15,0,8,2,0,9.0
0,0,1763691427.0,2,0,2,3,6,1,0,2,4,0,16.0
0,0,1757174394.0,0,0,0,0,4,1,4,15,5,1,202.0
0,0,1736312474.0,2,0,2,5,6,1,4,5,2,0,25.0
0,0,1739245503.0,2,0,2,4,1,6,8,3,1,0,150.0
0,0,1747897525.0,0,0,0,3,2,0,8,7,3,0,64.0
0,0,1750767114.0,0,0,0,2,4,3,5,12,1,0,236.0
0,0,1748791234.0,1,0,1,0,1,2,0,15,6,1,239.0
0,0,1743105141.0,3,0,3,3,2,0,0,19,3,0,165.0
0,0,1761521487.0,1,0,1,3,5,10,8,23,6,1,24.0
0,0,1759199740.0,2,0,2,5,1,2,4,2,1,0,12.0
0,0,1737078466.0,1,0,1,3,4,0,0,1,4,0,191.0
0,0,1753438484.0,3,0,3,2,2,10,4,10,4,0,239.0
0,0,1740606230.0,2,0,2,0,3,2,5,21,2,0,165.0
0,0,1750455009.0,0,0,0,5,6,5,9,21,4,0,74.0
0,0,1754766355.0,3,0,3,5,5,0,8,19,5,1,156.0
0,0,1752384446.0,3,0,3,5,3,2,5,5,6,1,180.0
0,0,1736745079.0,3,0,3,0,4,3,8,5,0,0,125.0
0,0,1747125028.0,3,0,3,1,4,1,4,8,1,0,190.0
0,0,1756545875.0,2,0,2,5,1,4,9,9,5,1,179.0
0,0,1768943888.0,2,0,2,0,5,2,8,21,1,0,42.0
0,0,1745186893.0,1,0,1,2,2,0,8,22,6,1,19.0
0,0,1766563486.0,0,0,0,2,1,5,0,8,2,0,78.0
7,0,1751809181.0,2,1,2,1,3,5,0,13,6,1,193.0
0,0,1757700736.0,3,0,3,1,5,0,8,18,4,0,5.0
0,0,1763061954.0,3,0,3,3,5,4,8,19,3,0,96.0
0,0,1759660312.0,1,0,1,4,6,3,4,10,6,1,200.0
0,0,1738971985.0,0,0,0,3,4,1,9,23,4,0,76.0
0,0,1759948264.0,1,0,1,1,4,6,4,18,2,0,127.0
0,0,1750359149.0,1,0,1,4,4,1,4,18,3,0,73.0
0,0,1758425624.0,1,0,1,4,4,2,5,3,6,1,169.0
0,0,1747471080.0,2,0,2,1,4,2,0,8,5,1,48.0
0,0,1772242611.0,1,0,1,1,6,2,0,1,5,1,37.0
0,0,1740342897.0,3,0,3,3,3,11,4,20,6,1,27.0
0,0,1743631721.0,3,0,3,0,2,3,9,22,2,0,68.0
0,0,1759083331.0,2,0,2,3,6,4,4,18,6,1,168.0
0,0,1768065110.0,0,0,0,4,1,3,8,17,5,1,78.0
0,0,1763174158.0,0,0,0,2,6,10,0,2,5,1,154.0
0,0,1769509388.0,0,0,0,2,4,2,5,10,1,0,31.0
0,0,1769177950.0,2,0,2,0,5,3,0,14,4,0,129.0
0,0,1749107473.0,3,0,3,1,1,3,9,7,3,0,99.0
0,0,1772207430.0,2,0,2,1,1,4,4,15,4,0,39.0
0,0,1743949198.0,1,0,1,1,6,1,0,14,6,1,96.0
0,0,1751156059.0,1,0,1,5,2,5,8,0,6,1,124.0
0,0,1748288191.0,1,0,1,4,1,4,5,19,0,0,95.0
0,0,1768350678.0,0,0,0,2,6,6,5,0,2,0,33.0
0,0,1759235547.0,1,0,1,4,1,4,4,12,1,0,149.0
0,0,1743427494.0,0,0,0,1,3,3,0,13,0,0,117.0
0,0,1745235852.0,2,0,2,2,3,15,0,11,0,0,121.0
0,0,1736853839.0,2,0,2,5,3,3,4,11,1,0,86.0
0,0,1766423041.0,2,0,2,4,1,0,8,17,0,0,72.0
0,0,1739382661.0,2,0,2,4,3,6,8,17,2,0,51.0
0,0,1759756051.0,0,0,0,5,3,2,0,13,0,0,197.0
0,0,1760268891.0,0,0,0,3,6,5,8,11,6,1,63.0
0,0,1771624489.0,0,0,0,0,1,0,8,21,4,0,192.0
0,0,1754668518.0,0,0,0,4,4,3,4,15,4,0,239.0
0,0,1758919972.0,3,0,3,4,3,3,4,20,4,0,149.0
7,0,1736980986.0,2,1,2,4,4,2,9,22,2,0,126.0
0,0,1761807708.0,1,0,1,0,6,1,0,7,3,0,157.0
0,0,1739889044.0,0,0,0,0,1,0,5,14,1,0,197.0
0,0,1756799138.0,0,0,0,2,1,3,4,7,1,0,31.0
0,0,1746971449.0,2,0,2,2,5,4,4,13,6,1,71.0
0,0,1740518951.0,0,0,0,5,3,3,5,21,1,0,8.0
0,0,1742088966.0,1,0,1,3,3,15,8,1,6,1,228.0
0,0,1741429533.0,0,0,0,3,4,3,5,10,5,1,203.0
0,0,1736879303.0,0,0,0,5,5,1,4,18,1,0,145.0
0,0,1754122159.0,2,0,2,0,1,2,8,8,5,1,240.0
0,0,1740913282.0,1,0,1,3,4,3,5,11,6,1,168.0
0,0,1736185133.0,3,0,3,5,2,0,4,17,0,0,222.0
0,0,1746028359.0,3,0,3,4,5,0,4,15,2,0,94.0
0,0,1762229316.0,0,0,0,0,5,3,9,4,1,0,25.0
0,0,1772038263.0,2,0,2,0,2,2,8,16,2,0,220.0
0,0,1769223841.0,1,0,1,0,3,3,4,3,5,1,20.0
0,0,1744532675.0,1,0,1,3,3,2,8,8,6,1,7.0
0,0,1744947630.0,3,0,3,2,4,2,8,3,4,0,114.0
0,0,1760969452.0,0,0,0,2,1,2,4,14,0,0,94.0
0,0,1769882003.0,1,0,1,3,2,6,0,17,5,1,128.0
0,0,1766649539.0,3,0,3,5,1,15,5,7,3,0,184.0
0,0,1767485838.0,0,0,0,5,3,1,9,0,6,1,195.0
0,0,1738757956.0,2,0,2,0,6,2,0,12,2,0,127.0
0,0,1741540457.0,3,0,3,3,6,6,0,17,6,1,126.0
0,0,1744281685.0,3,0,3,2,6,1,9,10,3,0,45.0
0,0,1739161173.0,3,0,3,0,5,2,0,4,0,0,108.0
0,0,1759975646.0,1,0,1,5,1,2,9,2,3,0,3.0
0,0,1761044290.0,1,0,1,5,6,5,9,10,1,0,24.0
0,0,1747012858.0,0,0,0,3,6,1,8,1,0,0,51.0
0,0,1763153293.0,1,0,1,0,4,5,9,20,4,0,107.0
0,0,1751028777.0,2,0,2,1,6,6,5,12,4,0,69.0
0,0,1764557372.0,0,0,0,1,2,11,9,2,0,0,212.0
0,0,1746675073.0,3,0,3,2,6,3,4,3,3,0,145.0
0,0,1758296996.0,3,0,3,0,4,2,8,15,4,0,134.0
0,0,1745763389.0,2,0,2,0,2,2,4,14,6,1,70.0
0,0,1761810058.0,3,0,3,0,4,4,5,7,3,0,28.0
0,0,1758098876.0,2,0,2,4,3,3,4,8,2,0,219.0
0,0,1750167379.0,1,0,1,1,5,10,0,13,1,0,63.0
0,0,1740290472.0,2,0,2,0,4,3,0,6,6,1,46.0
0,0,1750531954.0,3,0,3,1,6,10,5,18,5,1,8.0
0,0,1753655373.0,3,0,3,4,4,11,5,22,6,1,109.0
0,0,1771795999.0,1,0,1,2,3,1,5,21,6,1,169.0
0,0,1745714186.0,1,0,1,5,1,0,0,0,6,1,101.0
0,0,1760285909.0,2,0,2,0,4,10,9,16,6,1,12.0
0,0,1769691807.0,2,0,2,1,5,1,5,13,3,0,209.0
0,0,1757633242.0,0,0,0,3,4,3,8,23,3,0,79.0
0,0,1751212728.0,1,0,1,5,3,2,8,15,6,1,151.0
0,0,1771351077.0,1,0,1,4,3,2,9,17,1,0,176.0
0,0,1738082624.0,1,0,1,3,1,2,0,16,1,0,175.0
0,0,1768648026.0,3,0,3,1,4,3,5,11,5,1,201.0
0,0,1770825770.0,3,0,3,1,4,10,0,16,2,0,192.0
0,0,1767418474.0,0,0,0,0,4,2,5,5,5,1,191.0
0,0,1741948452.0,1,0,1,2,3,2,4,10,4,0,173.0
0,0,1737770771.0,0,0,0,1,3,2,9,2,5,1,148.0
0,0,1756579134.0,2,0,2,2,2,11,4,18,5,1,121.0
0,0,1755739255.0,0,0,0,5,4,2,4,1,3,0,234.0
0,0,1745711802.0,1,0,1,3,1,6,9,23,5,1,45.0
0,0,1771522165.0,1,0,1,3,4,3,4,17,3,0,222.0
0,0,1744366712.0,1,0,1,2,3,1,4,10,4,0,218.0
0,0,1761061921.0,3,0,3,4,4,1,5,15,1,0,119.0
0,0,1742966185.0,0,0,0,1,2,1,0,5,2,0,107.0
0,0,1757855272.0,3,0,3,0,4,10,9,13,6,1,33.0
0,0,1742085227.0,1,0,1,3,6,2,8,0,6,1,189.0
0,0,1762222759.0,3,0,3,2,2,7,0,2,1,0,20.0
0,0,1756860877.0,2,0,2,0,6,5,5,0,2,0,208.0
0,0,1748306310.0,0,0,0,0,4,1,5,0,1,0,195.0
0,0,1748708337.0,0,0,0,5,3,3,0,16,5,1,215.0
7,0,1763657883.0,0,1,0,4,3,5,8,16,3,0,7.0
0,0,1749616327.0,1,0,1,1,6,2,8,4,2,0,8.0
0,0,1741127216.0,1,0,1,0,2,5,0,22,1,0,218.0
0,0,1757616908.0,0,0,0,3,1,5,5,18,3,0,32.0
0,0,1759913287.0,0,0,0,2,5,4,0,8,2,0,136.0
7,0,1766556080.0,3,1,3,5,6,2,5,6,2,0,70.0
0,0,1768622771.0,2,0,2,2,4,1,8,4,5,1,107.0
0,0,1751233805.0,3,0,3,2,5,4,4,21,6,1,190.0
0,0,1770648517.0,0,0,0,5,6,10,0,14,0,0,75.0
0,0,1748110173.0,2,0,2,5,5,5,5,18,5,1,49.0
0,0,1770305585.0,1,0,1,3,6,0,5,15,3,0,52.0
0,0,1769267110.0,0,0,0,5,6,2,5,15,5,1,157.0
0,0,1739862306.0,2,0,2,3,2,4,4,7,1,0,20.0
0,0,1771995382.0,2,0,2,3,1,3,4,4,2,0,58.0
0,0,1748905765.0,1,0,1,1,4,6,8,23,0,0,69.0
0,0,1759348941.0,0,0,0,1,2,0,8,20,2,0,186.0
0,0,1750493151.0,1,0,1,5,4,3,5,8,5,1,58.0
0,0,1760595950.0,1,0,1,3,2,1,5,6,3,0,42.0
0,0,1770601531.0,0,0,0,4,3,2,4,1,0,0,73.0
0,0,1746505392.0,3,0,3,5,3,6,0,4,1,0,209.0
0,0,1753588857.0,1,0,1,5,4,11,9,4,6,1,191.0
0,0,1771437819.0,3,0,3,5,5,10,0,18,2,0,142.0
0,0,1744807250.0,3,0,3,2,3,10,5,12,2,0,231.0
0,0,1757306352.0,3,0,3,5,3,6,9,4,0,0,219.0
0,0,1756671069.0,2,0,2,5,3,3,8,20,6,1,123.0
0,0,1760517634.0,0,0,0,3,1,10,0,8,2,0,211.0
0,0,1770884080.0,1,0,1,1,2,3,8,8,3,0,71.0
0,0,1772000079.0,1,0,1,2,3,6,5,6,2,0,220.0
0,0,1744831516.0,2,0,2,1,3,2,4,19,2,0,9.0
0,0,1750088664.0,0,0,0,2,6,1,8,15,0,0,149.0
0,0,1750028568.0,1,0,1,2,3,2,4,23,6,1,14.0
0,0,1743614167.0,0,0,0,3,6,2,5,17,2,0,124.0
7,0,1763377130.0,3,1,3,4,3,4,9,10,0,0,58.0
0,0,1763969202.0,0,0,0,1,1,11,4,7,0,0,215.0
0,0,1758710967.0,1,0,1,5,1,1,0,10,2,0,200.0
7,0,1746069335.0,0,1,0,0,1,3,5,3,3,0,161.0
0,0,1769156410.0,3,0,3,5,1,5,5,8,4,0,58.0
0,0,1770078497.0,2,0,2,2,6,3,0,0,1,0,45.0
0,0,1770022811.0,3,0,3,0,1,3,5,9,0,0,68.0
0,0,1765186799.0,0,0,0,0,1,2,5,9,0,0,120.0
0,0,1756628192.0,1,0,1,4,3,11,9,8,6,1,198.0
0,0,1750424302.0,3,0,3,3,5,15,5,12,4,0,2.0
0,0,1760241866.0,2,0,2,0,1,0,8,4,6,1,196.0
0,0,1749311442.0,3,0,3,3,5,11,4,15,5,1,127.0
0,0,1737787166.0,1,0,1,2,4,6,8,6,5,1,228.0
0,0,1766066086.0,3,0,3,2,5,2,0,13,3,0,144.0
0,0,1754293915.0,1,0,1,1,3,3,8,7,0,0,68.0
0,0,1740519145.0,3,0,3,3,4,10,4,21,1,0,148.0
0,0,1752372389.0,0,0,0,1,5,4,0,2,6,1,147.0
0,0,1736346792.0,2,0,2,2,4,2,5,14,2,0,153.0
0,0,1747077794.0,0,0,0,0,2,2,5,19,0,0,45.0
0,0,1759679391.0,1,0,1,1,4,2,0,15,6,1,159.0
0,0,1766980261.0,3,0,3,0,6,0,0,3,0,0,6.0
0,0,1736293867.0,1,0,1,1,5,2,9,23,1,0,145.0
0,0,1746521032.0,3,0,3,5,5,2,8,8,1,0,166.0
0,0,1760065559.0,2,0,2,0,5,6,9,3,4,0,144.0
0,0,1741596862.0,0,0,0,5,2,10,4,8,0,0,129.0
0,0,1751830923.0,3,0,3,2,5,2,8,19,6,1,126.0
0,0,1771287074.0,3,0,3,1,5,11,8,0,1,0,24.0
0,0,1751644044.0,0,0,0,4,1,2,4,15,4,0,7.0
0,0,1755163177.0,1,0,1,5,2,2,4,9,3,0,145.0
0,0,1769115632.0,0,0,0,1,1,1,0,21,3,0,47.0
0,0,1767427259.0,3,0,3,5,5,0,0,8,5,1,171.0
0,0,1772031683.0,1,0,1,4,6,11,9,15,2,0,94.0
0,0,1759000764.0,3,0,3,1,2,3,0,19,5,1,37.0
0,0,1763978015.0,3,0,3,2,6,3,5,9,0,0,132.0
0,0,1742873254.0,0,0,0,2,3,2,9,3,1,0,102.0
0,0,1739731944.0,3,0,3,2,5,6,8,18,6,1,107.0
0,0,1769215532.0,1,0,1,3,6,15,9,0,5,1,85.0
0,0,1766692277.0,1,0,1,2,3,3,9,19,3,0,109.0
0,0,1764858131.0,3,0,3,1,6,2,4,14,3,0,74.0
0,0,1770932889.0,3,0,3,2,2,2,8,21,3,0,10.0
0,0,1744486687.0,2,0,2,4,5,6,8,19,5,1,8.0
0,0,1741491895.0,0,0,0,4,5,10,4,3,6,1,72.0
0,0,1742381625.0,0,0,0,0,1,3,9,10,2,0,94.0
0,0,1769330716.0,0,0,0,3,2,0,4,8,6,1,20.0
0,0,1758847770.0,1,0,1,3,6,0,4,0,4,0,150.0
0,0,1772570013.0,1,0,1,2,3,0,5,20,1,0,136.0
0,0,1741105911.0,3,0,3,2,6,10,8,16,1,0,178.0
0,0,1753380489.0,1,0,1,1,4,3,8,18,3,0,32.0
0,0,1741715076.0,0,0,0,2,6,2,5,17,1,0,84.0
0,0,1763884604.0,2,0,2,2,5,2,4,7,6,1,26.0
0,0,1758163800.0,1,0,1,0,5,2,9,2,3,0,198.0
0,0,1739513300.0,0,0,0,4,2,5,8,6,4,0,57.0
0,0,1738664623.0,0,0,0,1,4,3,9,10,1,0,79.0
0,0,1740207477.0,0,0,0,4,5,2,9,6,5,1,88.0
0,0,1740352245.0,3,0,3,5,6,3,9,23,6,1,74.0
0,0,1764775786.0,2,0,2,0,6,2,4,15,2,0,31.0
0,0,1739842532.0,3,0,3,1,6,2,5,1,1,0,24.0
7,0,1758742908.0,2,1,2,3,1,3,9,19,2,0,168.0
0,0,1740045713.0,2,0,2,5,6,3,9,10,3,0,53.0
0,0,1754749454.0,0,0,0,0,4,10,0,14,5,1,48.0
0,0,1771453684.0,0,0,0,0,5,6,4,22,2,0,155.0
0,0,1759913440.0,1,0,1,5,4,3,9,8,2,0,236.0
0,0,1745825721.0,3,0,3,4,4,2,8,7,0,0,66.0
0,0,1736210072.0,3,0,3,3,5,6,0,0,1,0,33.0
0,0,1770104514.0,1,0,1,3,2,5,0,7,1,0,20.0
0,0,1754956319.0,1,0,1,0,2,6,8,23,0,0,187.0
7,0,1765536265.0,1,1,1,5,5,1,4,10,4,0,69.0
0,0,1769596340.0,1,0,1,0,2,10,8,10,2,0,222.0
0,0,1740095722.0,3,0,3,1,1,5,0,23,3,0,234.0
0,0,1741510063.0,0,0,0,1,4,5,8,8,6,1,36.0
0,0,1739620998.0,0,0,0,4,2,2,0,12,5,1,15.0
0,0,1763405627.0,2,0,2,5,6,2,4,18,0,0,122.0
0,0,1769117888.0,3,0,3,4,6,10,5,21,3,0,12.0
0,0,1753173404.0,1,0,1,0,6,3,0,8,1,0,108.0
0,0,1745519563.0,0,0,0,5,3,2,9,18,3,0,66.0
0,0,1742020260.0,3,0,3,2,4,3,4,6,5,1,164.0
0,0,1736350073.0,1,0,1,0,3,4,9,15,2,0,40.0
0,0,1735819570.0,2,0,2,3,6,3,4,12,3,0,72.0
0,0,1767097268.0,2,0,2,3,4,6,9,12,1,0,118.0
0,0,1758237915.0,0,0,0,4,6,0,0,23,3,0,122.0
0,0,1762103265.0,3,0,3,4,2,2,8,17,6,1,167.0
0,0,1765836519.0,1,0,1,3,5,3,0,22,0,0,213.0
0,0,1737794215.0,1,0,1,3,2,10,5,8,5,1,238.0
0,0,1747151710.0,3,0,3,0,3,11,5,15,1,0,205.0
0,0,1751858844.0,2,0,2,2,2,10,4,3,0,0,202.0
0,0,1771920401.0,2,0,2,2,5,3,8,8,1,0,64.0
0,0,1754486977.0,2,0,2,1,6,1,8,13,2,0,159.0
0,0,1740536883.0,0,0,0,0,4,0,8,2,2,0,117.0
0,0,1756734809.0,3,0,3,0,1,3,4,13,0,0,81.0
0,0,1760848442.0,2,0,2,0,5,0,9,4,6,1,156.0
0,0,1759734430.0,2,0,2,3,1,2,4,7,0,0,64.0
0,0,1741447146.0,3,0,3,3,4,5,8,15,5,1,220.0
0,0,1752310502.0,2,0,2,3,4,4,9,8,5,1,138.0
0,0,1749531594.0,3,0,3,3,6,2,8,4,1,0,92.0
0,0,1768545033.0,2,0,2,0,3,1,5,6,4,0,179.0
0,0,1771192429.0,1,0,1,2,3,2,0,21,6,1,55.0
7,0,1771974035.0,1,1,1,5,1,15,0,23,1,0,158.0
0,0,1757701793.0,1,0,1,4,4,4,4,18,4,0,85.0
0,0,1742681997.0,3,0,3,3,4,1,9,22,5,1,34.0
0,0,1749397357.0,3,0,3,5,2,2,4,15,6,1,15.0
0,0,1754256338.0,3,0,3,1,1,6,4,21,6,1,223.0
0,0,1737996141.0,1,0,1,4,2,6,4,16,0,0,155.0
0,0,1742584004.0,1,0,1,1,5,3,5,19,4,0,185.0
0,0,1746049431.0,1,0,1,2,4,3,8,21,2,0,117.0
0,0,1771749809.0,3,0,3,4,2,1,5,8,6,1,124.0
0,0,1771338431.0,1,0,1,3,1,3,8,14,1,0,209.0
0,0,1746005322.0,2,0,2,3,2,4,8,9,2,0,153.0
0,0,1762612064.0,3,0,3,4,1,6,4,14,5,1,137.0
0,0,1742872390.0,0,0,0,0,3,2,9,3,1,0,191.0
0,0,1763350977.0,2,0,2,4,1,3,5,3,0,0,201.0
0,0,1769839212.0,3,0,3,4,3,3,8,6,5,1,5.0
0,0,1772724081.0,2,0,2,3,5,3,4,15,3,0,12.0
7,0,1743349433.0,3,1,3,5,4,3,8,15,6,1,155.0
0,0,1771369736.0,2,0,2,5,5,1,5,23,1,0,187.0
0,0,1765489411.0,0,0,0,1,3,10,9,21,3,0,208.0
0,0,1752041881.0,2,0,2,4,3,5,5,6,2,0,130.0
0,0,1772629947.0,1,0,1,3,6,3,8,13,2,0,78.0
0,0,1755856723.0,2,0,2,5,6,10,0,9,4,0,77.0
0,0,1744091243.0,2,0,2,3,6,3,5,5,1,0,2.0
0,0,1769527931.0,3,0,3,3,4,1,4,15,1,0,230.0
0,0,1764531367.0,0,0,0,1,3,0,0,19,6,1,148.0
0,0,1761240456.0,0,0,0,2,4,3,9,17,3,0,240.0
0,0,1750260460.0,2,0,2,5,6,1,9,15,2,0,230.0
0,0,1767167966.0,2,0,2,5,6,2,4,7,2,0,200.0
0,0,1762375772.0,3,0,3,0,6,11,8,20,2,0,233.0
0,0,1747270186.0,2,0,2,2,4,7,0,0,3,0,2.0
0,0,1760903778.0,0,0,0,1,1,2,4,19,6,1,30.0
0,0,1749586468.0,0,0,0,3,2,2,4,20,1,0,181.0
0,0,1757206745.0,0,0,0,4,4,6,9,0,6,1,89.0
0,0,1737476061.0,3,0,3,1,4,2,8,16,1,0,206.0
0,0,1768263281.0,2,0,2,2,4,11,0,0,1,0,105.0
0,0,1753059828.0,0,0,0,5,5,3,8,1,0,0,236.0
0,0,1744023201.0,2,0,2,1,4,6,8,10,0,0,143.0
0,0,1755040299.0,2,0,2,2,3,4,8,23,1,0,38.0
7,0,1764289091.0,1,1,1,4,5,11,5,0,4,0,208.0
0,0,1760338049.0,2,0,2,1,4,3,8,6,0,0,41.0
0,0,1746869461.0,1,0,1,1,3,2,9,9,5,1,43.0
0,0,1763984674.0,0,0,0,1,4,3,8,11,0,0,130.0
0,0,1760463153.0,3,0,3,1,4,2,4,17,1,0,209.0
0,0,1757911029.0,2,0,2,3,3,2,8,4,0,0,205.0
0,0,1754267868.0,2,0,2,0,6,0,5,0,0,0,130.0
0,0,1767561345.0,0,0,0,3,5,6,4,21,6,1,119.0
0,0,1762082051.0,3,0,3,5,4,2,5,11,6,1,5.0
0,0,1766496494.0,3,0,3,2,3,2,8,13,1,0,51.0
0,0,1748771581.0,3,0,3,0,6,10,4,9,6,1,137.0
0,0,1761190039.0,0,0,0,3,4,2,9,3,3,0,113.0
0,0,1759150607.0,2,0,2,0,2,4,5,12,0,0,10.0
0,0,1763983238.0,2,0,2,2,5,10,5,11,0,0,127.0
0,0,1763187538.0,3,0,3,3,1,6,4,6,5,1,71.0
0,0,1768748965.0,1,0,1,1,4,10,9,15,6,1,58.0
0,0,1749072194.0,0,0,0,5,6,6,4,21,2,0,54.0
0,0,1741378765.0,2,0,2,1,2,3,5,20,4,0,182.0
0,0,1746273301.0,3,0,3,2,3,6,0,11,5,1,223.0
0,0,1754364868.0,2,0,2,4,5,1,8,3,1,0,77.0
0,0,1738405600.0,3,0,3,3,6,0,8,10,5,1,9.0
